trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.25, 'e': 0.1000085096614557}",20,0,26.62485434565584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
922,False,"{'a': 0.25, 'e': 0.09975880065361863}",25,5,-14.814792369223227,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
923,False,"{'a': 0.25, 'e': 0.09950971513861037}",20,10,20.528493686388572,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.25, 'e': 0.09926125155964566}",25,10,29.219250772599516,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.25, 'e': 0.0990134083638263}",30,15,27.605887150279038,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.25, 'e': 0.09876618400213154}",30,5,26.834582011966106,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.25, 'e': 0.09851957692940828}",25,19,11.676265389882172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.25, 'e': 0.09827358560436154}",20,12,13.310099430047728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.25, 'e': 0.09802820848954469}",20,11,6.063771370378401,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.25, 'e': 0.09778344405135005}",20,10,18.69295460784658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.25, 'e': 0.09753929075999902}",30,21,18.669050514279263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.25, 'e': 0.09729574708953276}",20,0,-16.4065303009819,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
933,False,"{'a': 0.25, 'e': 0.09705281151780253}",20,3,21.273396444381333,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.25, 'e': 0.09681048252646021}",20,0,27.29379799740048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
935,False,"{'a': 0.25, 'e': 0.09656875860094882}",20,6,25.870860253720817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.25, 'e': 0.09632763823049303}",25,10,17.513064896822165,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.25, 'e': 0.09608711990808971}",20,15,10.844542083861446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.25, 'e': 0.09584720213049865}",20,14,11.914964548748221,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.25, 'e': 0.0956078833982329}",20,0,0.9404839785550294,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
940,False,"{'a': 0.25, 'e': 0.09536916221554961}",25,14,18.170075770582887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.25, 'e': 0.09513103709044061}",30,20,18.175564159006722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.25, 'e': 0.09489350653462311}",25,15,5.704940768744085,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.25, 'e': 0.09465656906353034}",20,2,28.142944884777577,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.25, 'e': 0.09442022319630235}",20,8,12.872953070018655,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.25, 'e': 0.09418446745577665}",20,9,4.048653503730628,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.25, 'e': 0.09394930036847918}",30,19,9.381379620978624,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.25, 'e': 0.09371472046461483}",20,12,2.5244545274063217,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.25, 'e': 0.09348072627805847}",25,11,22.003507174984588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.25, 'e': 0.09324731634634563}",30,1,40.32286074343639,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.25, 'e': 0.09301448921066349}",20,0,17.47170340958774,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
951,False,"{'a': 0.25, 'e': 0.0927822434158417}",20,9,21.39846945911134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.25, 'e': 0.09255057751034329}",25,7,31.386517827181756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.25, 'e': 0.09231949004625559}",25,0,33.079864293845915,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
954,False,"{'a': 0.25, 'e': 0.09208897957928115}",20,0,13.04912145642226,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
955,False,"{'a': 0.25, 'e': 0.09185904466872889}",20,10,19.004217762498556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.25, 'e': 0.09162968387750484}",25,0,16.276552840717315,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
957,False,"{'a': 0.25, 'e': 0.0914008957721033}",30,20,17.684894948293486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.25, 'e': 0.09117267892259785}",25,16,17.789121784326035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.25, 'e': 0.09094503190263246}",25,8,16.890288641018728,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
960,False,"{'a': 0.25, 'e': 0.09071795328941251}",20,16,6.98840951588224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.25, 'e': 0.09049144166369592}",20,6,-4.549448658806874,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
962,False,"{'a': 0.25, 'e': 0.09026549560978427}",25,8,27.201169469987946,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.25, 'e': 0.09004011371551404}",35,23,20.960482464415342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.25, 'e': 0.08981529457224763}",20,9,-1.4473185512201567,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
965,False,"{'a': 0.25, 'e': 0.08959103677486467}",25,7,32.386804925035726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.25, 'e': 0.08936733892175319}",20,16,8.205287142740534,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.25, 'e': 0.08914419961480087}",25,9,17.639644114857315,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.25, 'e': 0.08892161745938634}",30,13,28.76775376330702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.25, 'e': 0.08869959106437038}",30,12,32.636607692620096,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.25, 'e': 0.08847811904208727}",25,13,23.898850213164664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.25, 'e': 0.08825720000833624}",30,21,18.507127724405695,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.25, 'e': 0.08803683258237255}",20,10,17.515204279606344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.25, 'e': 0.08781701538689907}",25,0,38.380038607024595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
974,False,"{'a': 0.25, 'e': 0.08759774704805763}",20,0,22.40804440714054,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
975,False,"{'a': 0.25, 'e': 0.08737902619542039}",20,11,19.283442193349728,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.25, 'e': 0.0871608514619813}",20,4,24.009379178425686,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.25, 'e': 0.08694322148414757}",30,17,23.174735410413437,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.25, 'e': 0.08672613490173114}",20,0,15.358989857826897,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
979,False,"{'a': 0.25, 'e': 0.08650959035794013}",20,0,29.420266102333553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.25, 'e': 0.0862935864993705}",25,8,23.23662306685286,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.25, 'e': 0.08607812197599739}",30,21,15.018147096885107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.25, 'e': 0.08586319544116683}",30,17,23.712087614487682,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.25, 'e': 0.08564880555158727}",20,8,-39.48898295728246,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
984,False,"{'a': 0.25, 'e': 0.08543495096732123}",30,11,31.11544617502133,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.25, 'e': 0.08522163035177684}",25,3,35.12906765436272,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.25, 'e': 0.08500884237169956}",25,8,22.581038519543892,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.25, 'e': 0.08479658569716379}",25,0,-5.634437395121673,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
988,False,"{'a': 0.25, 'e': 0.08458485900156469}",20,16,8.051573811152515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.25, 'e': 0.0843736609616097}",25,7,33.24974147875596,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.25, 'e': 0.08416299025731036}",25,0,20.540749779609236,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
991,False,"{'a': 0.25, 'e': 0.0839528455719741}",25,11,-16.529936204864335,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
992,False,"{'a': 0.25, 'e': 0.08374322559219596}",35,21,24.31426837044745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.25, 'e': 0.08353412900785037}",20,7,-21.618917157872843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
994,False,"{'a': 0.25, 'e': 0.083325554512083}",25,0,17.12602876773177,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
995,False,"{'a': 0.25, 'e': 0.08311750080130252}",20,8,21.61036062266877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.25, 'e': 0.08290996657517266}",20,11,4.65131791001389,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
997,False,"{'a': 0.25, 'e': 0.08270295053660379}",20,16,7.117941734996428,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.25, 'e': 0.08249645139174498}",20,3,27.216283505758483,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.25, 'e': 0.08229046784997593}",25,5,20.972764244939597,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.25, 'e': 0.0820849986238988}",20,3,30.081279609529133,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.25, 'e': 0.08188004242933027}",25,3,-5.351375845670724,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 0}",1
1002,False,"{'a': 0.25, 'e': 0.08167559798529346}",25,14,18.184763194547777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.25, 'e': 0.08147166401400995}",25,19,12.044462681907056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.25, 'e': 0.08126823924089167}",25,18,12.161486042508345,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.25, 'e': 0.08106532239453323}",35,18,35.1246665625755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.25, 'e': 0.08086291220670366}",35,12,41.0593922412815,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.25, 'e': 0.0806610074123386}",20,0,17.685418318808942,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1008,False,"{'a': 0.25, 'e': 0.08045960674953244}",20,12,13.252080917442786,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.25, 'e': 0.08025870895953036}",20,1,34.96894420409035,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.25, 'e': 0.08005831278672054}",30,20,5.428006281437126,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.25, 'e': 0.07985841697862626}",25,0,17.403659296578503,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1012,False,"{'a': 0.25, 'e': 0.07965902028589801}",30,20,17.47216743354793,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.25, 'e': 0.07946012146230588}",25,10,15.98406589364028,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1014,False,"{'a': 0.25, 'e': 0.07926171926473155}",20,2,26.771351735756447,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.25, 'e': 0.07906381245316065}",30,12,-17.54857080743576,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1016,False,"{'a': 0.25, 'e': 0.07886639979067495}",20,3,28.87138879717483,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.25, 'e': 0.07866948004344465}",25,5,30.71429354755955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.25, 'e': 0.07847305198072073}",20,10,18.608297764690082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.25, 'e': 0.07827711437482712}",30,10,23.021264483414086,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1020,False,"{'a': 0.25, 'e': 0.07808166600115313}",30,17,25.757141993264373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.25, 'e': 0.07788670563814586}",20,6,24.351141897675472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.25, 'e': 0.07769223206730236}",20,9,19.4631741795871,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.25, 'e': 0.07749824407316218}",20,14,10.648235322463492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.25, 'e': 0.07730474044329974}",20,11,13.513755910040052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.25, 'e': 0.07711171996831671}",20,14,10.466995760356358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.25, 'e': 0.0769191814418345}",20,16,7.886165370893643,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.25, 'e': 0.07672712366048669}",20,5,11.249173214813872,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.25, 'e': 0.07653554542391151}",20,9,4.290554310503814,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.25, 'e': 0.07634444553474434}",25,7,30.23656434538713,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.25, 'e': 0.07615382279861033}",25,16,11.728988213473075,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.25, 'e': 0.07596367602411669}",25,14,20.559171657272966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.25, 'e': 0.07577400402284548}",20,8,3.89806338103151,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1033,False,"{'a': 0.25, 'e': 0.07558480560934606}",20,0,25.4087289797931,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1034,False,"{'a': 0.25, 'e': 0.07539607960112776}",25,11,15.23617328846455,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.25, 'e': 0.0752078248186524}",20,8,20.729916634129932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.25, 'e': 0.07502004008532698}",30,16,20.818003880344932,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.25, 'e': 0.07483272422749625}",25,15,17.508039153896792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.25, 'e': 0.07464587607443557}",20,0,27.720898093016878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1039,False,"{'a': 0.25, 'e': 0.07445949445834335}",25,20,9.839168851681489,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.25, 'e': 0.07427357821433388}",35,12,32.92003951321421,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.25, 'e': 0.07408812618043001}",25,1,19.045576290159392,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.25, 'e': 0.07390313719755595}",20,12,12.337858889285219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.25, 'e': 0.07371861010952994}",25,14,18.158850027229605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.25, 'e': 0.0735345437630571}",20,6,22.706536080420253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.25, 'e': 0.0733509370077221}",20,8,20.60820531705629,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.25, 'e': 0.07316778869598221}",20,13,15.307163505416314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.25, 'e': 0.07298509768315985}",35,17,-3.347559036608604,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1048,False,"{'a': 0.25, 'e': 0.07280286282743559}",20,2,20.53991825332872,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.25, 'e': 0.07262108298984098}",25,20,9.525198493417943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.25, 'e': 0.07243975703425146}",25,12,26.10379398000431,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.25, 'e': 0.07225888382737922}",20,6,-19.917006513942518,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1052,False,"{'a': 0.25, 'e': 0.0720784622387661}",25,0,41.590340746954396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.25, 'e': 0.07189849114077662}",30,19,18.85673641955404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.25, 'e': 0.07171896940859077}",25,5,-27.48630543963538,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
1055,False,"{'a': 0.25, 'e': 0.07153989592019722}",20,14,9.006115988404538,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.25, 'e': 0.07136126955638605}",25,5,21.662285840897656,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.25, 'e': 0.0711830892007419}",20,2,8.673966699349972,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1058,False,"{'a': 0.25, 'e': 0.07100535373963698}",20,0,26.940219024402595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1059,False,"{'a': 0.25, 'e': 0.07082806206222406}",25,12,24.437086398134117,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.25, 'e': 0.0706512130604296}",25,11,25.851169741722668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.25, 'e': 0.07047480562894674}",20,0,25.34829552759144,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.25, 'e': 0.07029883866522844}",30,6,29.726884330240736,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.25, 'e': 0.07012331106948068}",20,0,14.171049434691696,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1064,False,"{'a': 0.25, 'e': 0.06994822174465536}",20,0,9.246393565569603,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1065,False,"{'a': 0.25, 'e': 0.06977356959644364}",25,15,18.580839024664307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.25, 'e': 0.06959935353326901}",25,11,29.240211933142117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.25, 'e': 0.06942557246628055}",25,5,36.317168998852694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.25, 'e': 0.069252225309346}",20,10,19.620142774542373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.25, 'e': 0.06907931097904504}",20,16,7.147126625313912,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.25, 'e': 0.06890682839466256}",25,6,16.476505240426867,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1071,False,"{'a': 0.25, 'e': 0.06873477647818187}",25,15,17.9526171922377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.25, 'e': 0.06856315415427791}",25,9,27.417803235680005,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.25, 'e': 0.0683919603503106}",20,13,10.634574798823225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.25, 'e': 0.06822119399631812}",25,17,7.708719045632708,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.25, 'e': 0.0680508540250102}",20,0,31.36885304046294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1076,False,"{'a': 0.25, 'e': 0.06788093937176144}",25,11,25.596571036838426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.25, 'e': 0.06771144897460472}",20,6,2.3476607173604873,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1078,False,"{'a': 0.25, 'e': 0.06754238177422452}",25,7,-4.527372191770558,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1079,False,"{'a': 0.25, 'e': 0.06737373671395024}",25,9,28.40843788759282,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.25, 'e': 0.06720551273974976}",25,15,17.270324749726782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.25, 'e': 0.06703770880022267}",25,11,24.655843455303028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.25, 'e': 0.0668703238465938}",20,7,-17.904859592089643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1083,False,"{'a': 0.25, 'e': 0.06670335683270666}",20,13,12.407263748979858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.25, 'e': 0.06653680671501686}",20,15,8.929445692907274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.25, 'e': 0.0663706724525856}",20,6,-36.20972805249844,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1086,False,"{'a': 0.25, 'e': 0.06620495300707324}",20,4,23.351776679733792,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.25, 'e': 0.06603964734273264}",20,8,22.757175393888353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.25, 'e': 0.06587475442640295}",20,6,26.77364868101873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.25, 'e': 0.06571027322750285}",20,13,10.644110222475566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.25, 'e': 0.06554620271802433}",25,16,15.754297525256074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.25, 'e': 0.06538254187252616}",25,9,7.576196362388531,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1092,False,"{'a': 0.25, 'e': 0.06521928966812753}",25,12,26.05573636471155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.25, 'e': 0.06505644508450162}",20,5,25.712154401327545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.25, 'e': 0.06489400710386926}",25,3,35.93497443448511,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.25, 'e': 0.06473197471099253}",20,0,30.377436400384383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1096,False,"{'a': 0.25, 'e': 0.06457034689316847}",35,6,33.75553420852899,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.25, 'e': 0.0644091226402227}",30,18,19.816298357457278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.25, 'e': 0.06424830094450308}",20,12,14.862525574466146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.25, 'e': 0.06408788080087352}",30,13,28.930281725455618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.25, 'e': 0.06392786120670757}",20,1,29.751438697073535,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.25, 'e': 0.06376824116188227}",35,16,35.17947936705823,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.25, 'e': 0.0636090196687718}",35,19,30.77082318109906,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.25, 'e': 0.06345019573224134}",25,17,13.273534113676146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.25, 'e': 0.0632917683596407}",25,10,23.8808906939526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
